plate	cycle	well	tile	channel
1	2	6	60	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	61	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	62	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	63	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	64	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	65	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	66	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	67	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	68	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	69	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	70	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	71	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	72	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	73	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	74	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	75	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	76	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	77	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	78	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	79	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	80	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	81	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	82	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	83	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	84	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	85	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	86	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	87	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	88	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	89	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	90	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	91	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	92	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	93	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	94	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	95	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	96	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	97	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	98	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	99	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	100	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	101	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	102	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	103	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	104	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	105	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	106	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	107	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	108	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	109	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	110	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	111	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	112	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	113	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	114	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	115	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	116	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	117	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	118	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	119	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	120	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	121	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	122	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	123	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	124	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	125	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	126	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	127	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	128	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	129	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	130	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	131	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	132	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	133	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	134	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	135	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	136	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	137	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	138	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	139	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	140	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	141	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	142	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	143	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	144	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	145	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	146	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	147	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	148	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	149	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	150	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	151	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	152	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	153	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	154	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	155	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	156	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	157	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	158	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	159	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	160	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	161	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	162	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	163	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	164	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	165	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	166	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	167	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	168	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	169	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	170	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	171	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	172	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	173	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	174	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	175	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	176	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	177	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	178	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	179	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	180	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	181	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	182	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	183	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	184	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	185	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	186	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	187	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	188	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	189	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	190	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	191	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	192	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	193	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	194	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	195	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	196	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	197	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	198	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	199	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	200	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	201	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	202	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	203	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	204	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	205	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	206	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	207	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	208	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	209	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	210	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	211	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	212	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	213	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	214	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	215	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	216	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	217	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	218	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	219	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	220	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	221	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	222	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	223	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	224	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	225	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	226	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	227	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	228	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	229	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	230	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	231	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	232	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	233	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	234	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	235	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	236	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	237	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	238	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	239	DAPI,Cy3,AF594,Cy5,Cy7
1	2	6	240	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	0	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	1	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	2	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	3	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	4	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	5	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	6	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	7	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	8	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	9	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	10	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	11	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	12	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	13	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	14	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	15	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	16	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	17	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	18	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	19	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	20	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	21	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	22	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	23	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	24	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	25	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	26	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	27	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	28	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	29	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	30	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	31	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	32	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	33	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	34	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	35	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	36	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	37	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	38	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	39	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	40	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	41	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	42	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	43	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	44	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	45	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	46	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	47	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	48	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	49	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	50	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	51	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	52	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	53	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	54	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	55	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	56	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	57	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	58	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	59	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	60	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	61	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	62	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	63	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	64	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	65	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	66	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	67	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	68	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	69	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	70	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	71	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	72	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	73	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	74	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	75	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	76	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	77	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	78	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	79	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	80	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	81	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	82	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	83	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	84	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	85	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	86	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	87	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	88	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	89	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	90	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	91	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	92	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	93	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	94	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	95	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	96	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	97	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	98	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	99	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	100	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	101	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	102	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	103	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	104	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	105	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	106	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	107	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	108	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	109	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	110	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	111	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	112	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	113	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	114	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	115	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	116	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	117	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	118	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	119	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	120	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	121	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	122	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	123	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	124	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	125	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	126	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	127	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	128	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	129	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	130	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	131	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	132	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	133	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	134	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	135	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	136	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	137	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	138	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	139	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	140	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	141	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	142	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	143	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	144	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	145	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	146	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	147	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	148	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	149	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	150	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	151	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	152	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	153	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	154	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	155	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	156	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	157	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	158	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	159	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	160	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	161	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	162	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	163	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	164	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	165	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	166	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	167	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	168	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	169	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	170	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	171	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	172	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	173	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	174	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	175	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	176	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	177	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	178	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	179	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	180	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	181	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	182	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	183	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	184	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	185	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	186	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	187	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	188	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	189	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	190	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	191	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	192	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	193	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	194	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	195	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	196	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	197	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	198	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	199	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	200	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	201	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	202	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	203	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	204	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	205	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	206	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	207	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	208	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	209	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	210	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	211	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	212	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	213	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	214	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	215	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	216	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	217	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	218	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	219	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	220	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	221	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	222	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	223	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	224	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	225	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	226	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	227	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	228	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	229	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	230	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	231	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	232	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	233	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	234	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	235	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	236	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	237	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	238	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	239	DAPI,Cy3,AF594,Cy5,Cy7
1	3	3	240	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	0	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	1	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	2	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	3	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	4	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	5	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	6	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	7	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	8	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	9	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	10	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	11	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	12	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	13	DAPI,Cy3,AF594,Cy5,Cy7
1	3	4	14	DAPI,Cy3,AF594,Cy5,Cy7
